iata,icao,faa,latitude,longitude
,,NK95,41.3209277780001,-74.504325556
,,0NK4,40.726472222,-73.552766667
,,NY26,42.9834041670001,-74.899596667
,,NK08,41.8319138890001,-74.129888889
,,NY95,42.9152722220001,-77.384701389
,,NY40,42.610616667,-78.595579444
,,52NY,42.9306186110001,-77.6441661109999
,,53NY,42.958396389,-77.6158322219999
,,NK56,41.5434266670001,-73.8190225
,,3NK3,41.5337044440001,-73.833745278
HTF,KHTF,,42.382138889,-77.682111111
,,NY55,42.447294722,-76.5968894439999
,,6NY5,40.7053805560001,-73.804578056
JHW,KJHW,,42.1533944440001,-79.2580227779999
,,4NK0,42.092225,-79.231519444
,,NY89,42.0800566670001,-79.391438056
,,55NY,42.082001667,-79.312271111
,,3NK4,42.027835833,-79.194214444
,,9NY1,42.1144846670001,-75.9580902499999
,,7NY6,42.8936886110001,-73.507892222
,,NY0,42.998194444,-74.329554722
,,NY28,43.079722222,-76.410277778
,,6NY6,41.6842558330001,-74.831552222
,,NY15,42.826451944,-77.714444444
BQR,KBQR,,42.922055556,-78.611972222
,,5G0,42.9812813890001,-77.935248056
,,NK14,43.0441250000001,-74.847358333
,,1A1,42.149444444,-73.750472222
,,59NY,43.230612222,-78.6900325
,,NY9,43.975061667,-74.42044
,,K03,43.968950556,-74.428773333
,,35NK,43.3708833330001,-78.414416667
,,21N,40.9869444440001,-72.519138889
,,65NY,42.2839466670001,-79.443935278
,,D79,42.268113333,-79.481713333
,,66NY,43.2028361110001,-78.353912222
,,NY90,43.222144444,-78.3973833329999
,,14NY,40.7977777780001,-73.4309888889999
,,5NY1,42.3998030560001,-74.906270278
,,NY96,43.4267358330001,-76.193815833
,,7NK0,42.6475750000001,-74.387358333
,,4N2,42.713944444,-77.2720555559999
,,06N,41.431911944,-74.391560833
,,2NY6,41.3720386110001,-74.507659167
,,NK89,42.291740556,-77.058023611
MGJ,KMGJ,,41.5118116670001,-74.263539167
MSV,KMSV,,41.701638889,-74.795027778
,,07NY,42.6663888890001,-74.765
,,NY30,41.6689786110001,-74.757384722
,,NK24,42.3472955560001,-76.878847778
,,2N4,42.736527778,-76.48625
,,21NK,42.5527777780001,-75.1911111109999
,,NY97,44.6667097220001,-73.566248333
,,68NK,44.5673833330001,-75.6383333329999
,,NY70,42.648888889,-77.920277778
,,NY22,40.5903555560001,-73.881819444
JFK,KJFK,,40.639928056,-73.778692222
LGA,KLGA,,40.777242222,-73.8726055559999
IAG,KIAG,,43.107557361,-78.945846667
,,NK57,43.119500278,-78.9358738889999
,,NK77,43.093944444,-79.051155278
,,NY49,42.9927777780001,-78.986388889
,,NY24,43.1278333330001,-78.9700419439999
,,0NY0,43.700064722,-73.9829099999999
,,N66,42.524777778,-75.0644722219999
,,7NY7,41.0187083330001,-73.917636111
,,2NK3,41.1516861110001,-72.2665638889999
,,NK78,41.1878833330001,-73.8682805559999
,,NK90,41.145095278,-73.868468889
,,D82,42.6547927780001,-76.7963427779999
,,9NY3,42.0972963890001,-76.2246533329999
,,NK49,42.1028519440001,-76.221319722
,,9NY5,40.7732777780001,-72.960527778
,,5NK7,41.594536111,-73.555958333
,,5NK8,41.526944444,-73.580555556
,,K09,43.453265,-74.5150080559999
PBG,KPBG,,44.6509444440001,-73.468138889
,,3NK5,44.6166666670001,-73.465277778
,,NY08,41.3770380560001,-74.6759958329999
,,7N3,40.8274166670001,-73.7170833329999
,,9NY8,40.8423222220001,-73.701241389
PTD,KPTD,,44.6766666670001,-74.948444444
POU,KPOU,,41.626585,-73.884188611
,,NK96,41.718558333,-73.928558333
,,9NY9,41.657236111,-73.935627778
,,1NY5,41.6389825000001,-73.742908056
,,05NY,43.5520138890001,-76.0902011109999
,,65NK,42.72952,-74.164016944
,,85NK,42.1542277780001,-79.016430556
,,19NY,42.4061775000001,-77.9608361109999
,,17NK,42.456944444,-76.9508333329999
,,NY42,43.220066667,-76.689950278
,,9NK4,42.0243194440001,-73.8562916669999
,,NY57,43.360068889,-75.1846097219999
,,25NY,40.800099167,-72.6995422219999
,,W57,42.9311819440001,-73.770876389
,,1NK0,42.297306667,-74.548207222
,,84NY,42.986173889,-77.612499444
,,NK11,44.301160833,-74.080708611
,,NY17,44.609211111,-73.8579194439999
SLK,KSLK,,44.385308056,-74.2061813889999
,,NY36,44.3442166670001,-74.142275
,,5B2,43.050722222,-73.8616388889999
,,7NK2,43.086652778,-73.8013972219999
,,49NY,41.0556722220001,-72.3604861109999
,,7NK7,42.705277778,-75.531944444
,,D88,42.150056389,-79.685881111
HWV,KHWV,,40.8219541670001,-72.866907222
,,N23,42.302583333,-75.4159722219999
,,6B9,42.9139597220001,-76.4407641669999
,,NK79,41.406666667,-74.533055556
,,NY44,41.317038611,-73.679852222
,,87N,40.8462555560001,-72.466388889
,,4B0,42.560722222,-73.8339444439999
,,2NY0,42.2806419440001,-73.9529086109999
,,4NY7,42.329166667,-73.960833333
,,74NK,42.327222222,-74.0630555559999
,,NY27,42.3708938890001,-79.0094825
,,NY52,40.5842027780001,-74.083261111
,,4NK9,40.6172222220001,-74.175833333
,,N69,41.5769708330001,-73.732351389
,,1NK1,41.890648056,-74.152088611
,,13NY,40.9098916670001,-73.114661111
,,92NY,42.7520044440001,-78.4614091669999
,,NK53,42.2056302780001,-76.7705091669999
,,75NK,43.0423222220001,-76.139361111
SYR,KSYR,,43.1111811110001,-76.1063202779999
,,NY62,43.145833333,-75.541944444
,,45NY,43.1105694440001,-75.593658333
,,5NK9,42.761666667,-78.4961111109999
,,95NY,42.789226667,-78.47641
,,N45,41.6241666670001,-74.141666667
,,27NY,41.6214805560001,-74.242369444
,,16NK,42.1636472220001,-75.129011111
,,N72,41.287593611,-74.2870947219999
ART,KART,,43.991833333,-76.019416667
,,60NY,43.965516667,-75.913438889
FOK,KFOK,,40.8436186110001,-72.6318119439999
,,5NK2,40.8013888890001,-72.6625
,,5NK3,40.802319444,-72.662872222
,,1NK4,40.6867661110001,-73.304285556
,,NY54,42.192777778,-74.326666667
,,12NK,44.158386111,-73.432904444
HPN,KHPN,,41.066953056,-73.7075661109999
,,NK84,41.081111111,-73.713333333
,,2NK8,40.782045833,-73.8256897219999
SDC,KSDC,,43.2345975000001,-77.119463889
AKR,KAKR,,41.0374236110001,-81.4676847219999
,,4OH6,41.0095011110001,-81.3578866669999
,,5OH5,39.055631944,-82.241538056
,,7OH4,39.1250747220001,-82.283206111
,,4G3,40.98175,-81.0421388889999
,,OH48,40.9056138890001,-81.0650952779999
,,2D1,40.9699707500001,-81.098666972
,,OH61,39.6353411110001,-82.7379475
,,OH30,38.9930555560001,-84.170277778
,,3OH4,41.6039433330001,-80.589796667
,,7OI1,41.2072702780001,-84.2696675
,,17OI,39.2267322220001,-83.317689722
,,OH88,40.447777778,-81.700277778
,,38OH,39.8447861110001,-82.579606111
,,7B4,39.8845080560001,-82.5890511109999
,,2D6,40.107014167,-80.9753733329999
,,6G5,40.002416667,-81.191833333
,,I69,39.0783888890001,-84.210222222
,,2D7,40.6463513890001,-81.5559
EDJ,KEDJ,,40.3722777780001,-83.81925
,,NY94,41.9698333330001,-73.864555556
,,NY68,42.861183333,-74.945431667
,,1NY3,43.5728402780001,-76.040475
,,03NY,40.9584316670001,-72.716765
,,55NK,43.1929138890001,-77.7031527779999
ROC,KROC,,43.119143611,-77.6718688889999
,,2NY5,43.1232527780001,-77.624122222
RME,KRME,,43.2337994440001,-75.407025833
,,K16,43.2508472220001,-75.6043611109999
,,5NY4,43.157569444,-75.430728889
,,8NY1,41.9850883330001,-74.934607222
,,85NY,42.5783950000001,-78.520021389
,,NY43,42.1566194440001,-73.999
,,46NY,43.0188000000001,-76.761
SCH,KSCH,,42.852718333,-73.9295644439999
,,NK61,42.8270211110001,-73.874566944
,,6NK0,42.595833333,-74.820555556
,,4B7,43.8625795,-73.740547222
,,B04,43.0676430560001,-73.583840278
,,27NK,43.113316667,-75.0444666669999
,,0G7,42.883555556,-76.781166667
,,K31,42.7784075000001,-74.57764
,,NK91,42.8161847220001,-74.624586111
,,88NY,43.1578363890001,-78.358355833
,,NY45,40.962777778,-72.456666667
,,NY48,42.338138056,-74.7490444439999
,,NY80,42.696388889,-78.5691666669999
,,91NY,43.1956169440001,-77.748061944
,,D91,43.169505556,-77.818341667
,,7NK4,43.2225583330001,-77.810563889
,,3NY3,42.8597950000001,-74.824315833
,,NK27,42.4889511110001,-78.634747222
,,2NK6,42.510883333,-78.658652778
,,09N,41.8326388890001,-73.8761666669999
,,20NY,43.008888889,-78.043055556
,,4B6,43.8772777780001,-73.413138889
,,69NY,43.849313889,-73.4364138889999
,,9NY6,42.324805278,-74.986273333
,,7NK6,42.2916666670001,-75.0666666669999
,,5B7,42.691638889,-73.579972222
,,1NK3,42.6906344440001,-73.70373
,,3NK6,42.6370080560001,-77.883890556
,,NK92,40.7195452780001,-73.582905
,,94NY,42.8250686110001,-76.691337222
,,6B4,43.0161069440001,-75.169541667
,,71NY,43.0816444440001,-75.264861111
,,NK34,43.0958833330001,-75.27575
,,7NK8,41.0849027780001,-73.805336111
,,NY29,42.4520163890001,-76.9116272219999
,,NY21,43.2147000000001,-77.522999833
,,B16,43.0806173610001,-76.538211056
ELZ,KELZ,,42.1095238890001,-77.989978611
,,98NY,42.883397222,-77.533050278
,,00NY,42.895861111,-77.495161111
,,8NK6,42.713055556,-75.168333333
,,33NY,42.3995275,-73.866237778
,,9NY2,42.3295583330001,-79.570866667
,,1NK6,44.4236577780001,-73.749585
,,99NY,43.2333894440001,-78.787258333
,,18NY,42.016480556,-74.049028333
,,N82,41.597901667,-74.4591591669999
,,NK13,42.6584125000001,-73.6384502779999
,,7NY9,41.211944444,-73.803333333
,,0D7,40.7906080560001,-83.829103889
,,OH82,40.1534030560001,-81.9734680559999
CAK,KCAK,,40.915055556,-81.4436388889999
,,85OI,41.0802305560001,-81.525019444
,,88OI,41.080711111,-81.500097222
,,OH05,41.077024861,-81.531329861
,,1D4,40.9925563890001,-81.4317791669999
,,OA11,40.3761111110001,-84.2549999999999
,,OH34,40.205880833,-84.661624167
,,OA04,41.0975536110001,-83.502705278
,,4OH8,41.5037694440001,-84.260277778
,,3G4,40.9029722220001,-82.255638889
,,5OH1,40.859211111,-82.308641667
,,5OH2,40.8767230560001,-82.295439167
HZY,KHZY,,41.777777778,-80.696777778
,,8OH0,41.8801527780001,-80.7937777779999
,,OH23,39.326494444,-82.114633333
UNI,KUNI,,39.211892833,-82.229255417
,,5OH3,40.3772750000001,-83.7540999999999
,,6OH1,41.2861644440001,-82.866576944
,,4OH9,41.2887030000001,-82.882352778
,,1OH2,41.244,-82.866277778
,,9OA9,40.6214475,-82.5337786109999
,,OH38,39.3145191670001,-81.6165158329999
,,89OI,41.0389466670001,-80.98398
,,59OH,38.9752777780001,-84.034166667
,,86OH,38.904722222,-84.100833333
,,OI72,41.522222222,-84.720833333
,,86OI,39.2578358330001,-84.388273611
,,22OH,39.2600583330001,-84.3643844439999
,,5G7,40.885444444,-83.868638889
,,1G0,41.3910000000001,-83.630138889
,,6OH4,41.358385556,-83.5582641669999
,,3D8,41.3360000000001,-83.7231944439999
,,6OH6,41.364496667,-83.547430833
,,OH45,41.4542188890001,-83.5863216669999
,,6OH7,41.406894444,-83.679844444
,,OI93,41.340053889,-81.610123056
,,11OA,39.643121111,-82.4668227779999
,,62OH,39.6958319440001,-82.4674277779999
,,2OA1,41.415055556,-80.884254444
,,OI80,41.2905555560001,-81.6838888889999
,,7OH2,40.900334167,-81.533730278
,,4OI8,41.0578358330001,-80.754523056
,,7OH5,41.034225,-80.781746389
,,5D1,40.8401666670001,-81.308333333
,,52OI,40.8125677780001,-81.3938275
,,OI58,40.8417244440001,-81.437893333
,,OI65,40.797769444,-81.403108333
,,3OH7,40.478666667,-82.944
,,95OH,40.9708877780001,-83.458258889
TSO,KTSO,,40.5616666670001,-81.0780833329999
,,OI11,40.637283333,-81.112599167
,,5D6,40.648080556,-81.069527778
,,OI59,39.131743611,-81.9318041669999
RZT,KRZT,,39.4404166670001,-83.023055556
,,OI21,39.3879250000001,-83.0193694439999
,,OH47,39.3244,-82.964758333
,,OA60,39.2525000000001,-84.331666667
,,8OH9,39.1372813890001,-84.502720556
,,81OI,39.080615278,-84.601888889
,,92OI,39.1392258330001,-84.5207763889999
LUK,KLUK,,39.102977222,-84.417605833
,,00OH,39.203055556,-84.670558333
,,8OA3,39.206515,-84.3807305559999
,,53OI,41.4607193890001,-81.698711611
,,OI50,41.448105556,-81.779022778
,,OI51,41.471996389,-81.619571111
CGF,KCGF,,41.564583333,-81.487222222
BKL,KBKL,,41.5178611110001,-81.682638889
,,5D9,41.2239430560001,-82.957690556
,,OI48,41.2841666670001,-82.970277778
,,4OI9,39.1022222220001,-82.6107188889999
,,8OH3,41.1172800000001,-80.522570278
,,2OH7,39.521494444,-84.6281861109999
,,54OI,40.4802500000001,-84.638625
,,8OH4,40.843948889,-80.702575278
,,9OA8,41.2822744440001,-81.9490274999999
,,05OI,41.2883852780001,-81.962639444
,,6OI9,40.050062778,-83.127132778
TZR,KTZR,,39.901166667,-83.136916667
,,OA52,39.995155556,-83.018280556
,,OH53,39.962564167,-82.999349722
,,OH54,39.9953722220001,-83.020736111
LCK,KLCK,,39.813787,-82.9278137219999
OSU,KOSU,,40.079515556,-83.073212778
CMH,KCMH,,39.996946667,-82.892159167
,,OH01,39.960583333,-82.991475
,,OI75,40.9281072220001,-84.057722778
,,36OH,40.1903480560001,-81.974023889
GDK,KGDK,,39.690722222,-83.9927777779999
,,00OI,39.7449189440001,-84.1872612779999
,,5D7,39.7575555560001,-84.188394444
,,I73,39.6821097220001,-84.239991667
MGY,KMGY,,39.5889722220001,-84.2248611109999
FFO,KFFO,,39.825970528,-84.046102833
,,2OH5,39.7745030560001,-84.168272778
DFI,KDFI,,41.3375,-84.428805556
,,12OA,41.2982027780001,-84.377347222
DLZ,KDLZ,,40.2795421390001,-83.113383611
,,93OI,40.096451389,-83.1351888889999
,,0OI0,40.735892778,-81.246775
,,OI38,40.308666944,-83.615206944
,,9OI5,40.3081125,-83.5417325
,,02G,40.6733055560001,-80.641416667
,,7OH0,40.622024722,-80.585633889
,,55OI,40.858672778,-80.5353466669999
,,9OH1,41.454217778,-83.265201944
,,9OH2,41.5156061110001,-83.3057588889999
,,OI23,41.366716667,-82.097577778
,,1G1,41.3315277780001,-82.10025
FZI,KFZI,,41.1908333330001,-83.3930833329999
,,99OI,41.163269444,-83.4242
,,OI77,41.2158858330001,-83.557985278
,,OI24,40.492863889,-82.560069444
,,14G,41.333083333,-83.161194444
,,OI79,41.339708333,-83.1347777779999
,,S24,41.2957500000001,-83.037222222
,,03OH,41.4183852780001,-83.017416111
,,OH21,40.736168611,-82.7526791669999
GQQ,KGQQ,,40.7533888890001,-82.7238055559999
,,01OI,40.730269444,-82.802002778
GAS,KGAS,,38.8341115280001,-82.163429833
,,OH46,39.8598388890001,-84.435191667
,,12OH,39.8347775,-84.334667778
,,0G6,41.467305556,-84.506777778
,,17G,40.7815833330001,-82.974805556
,,OA17,40.8181638890001,-82.980136111
,,OH42,40.5400611110001,-82.393773889
,,8G6,40.238370278,-81.012883889
,,I10,39.8009708330001,-81.5363244439999
CDI,KCDI,,39.975027778,-81.577583333
,,OA00,40.1170155560001,-81.571231944
,,2OA6,40.086483333,-81.588177778
,,OI89,39.649497222,-84.6299516669999
,,90OI,39.6042200000001,-84.6349999999999
,,1OH3,41.4055638890001,-82.7623027779999
,,OI73,39.7125600000001,-83.803814722
CQA,KCQA,,40.484277778,-84.558194444
,,6CM,40.2954500000001,-82.729972222
,,0OH1,41.443941667,-81.3276083329999
,,65OI,41.546717222,-81.225935556
,,7OH8,41.637777778,-81.101388889
,,69OI,40.9500563890001,-82.924908333
,,33OI,41.0828327780001,-82.0432024999999
HTW,KHTW,,38.4191111110001,-82.494833333
,,OH49,39.121025,-84.512575
,,4OI3,39.1225600000001,-84.409940278
CYO,KCYO,,39.5160000000001,-82.9821388889999
CLE,KCLE,,41.4094069440001,-81.854691111
,,77OI,41.5061569440001,-81.605393056
,,7OH9,41.5552000000001,-81.575013889
,,6OI8,41.500616667,-81.6220749999999
,,4G8,41.3186801940001,-81.9604418329999
,,9OI9,40.0313055560001,-83.036138889
,,28OI,39.9761833330001,-82.843794444
,,5OH8,39.9553419440001,-82.997127222
,,OI47,39.9714527780001,-83.027127778
,,OI61,39.958027778,-83.021594444
,,OA08,40.085,-83.0683333329999
,,OH52,39.963333333,-83.0608333329999
,,2OI6,39.970341944,-82.962403611
,,OI96,39.935063611,-82.831841944
,,OI95,39.9526865,-82.9801555
,,8OH5,41.3820002780001,-80.712301667
,,8OI3,41.3733888890001,-80.6689663889999
,,I40,40.310166667,-81.8524166669999
,,52OH,40.270963889,-81.848558333
,,6OH9,40.105883611,-84.399948889
,,70OI,40.7928305560001,-82.739338889
,,44OH,41.1661669440001,-81.4934474999999
,,7OH6,41.145833333,-81.518611111
,,OA18,41.1783,-81.5268055559999
,,38OI,39.6850622220001,-83.0718519439999
,,63OH,39.7028397220001,-83.093888889
DAY,KDAY,,39.9022522220001,-84.219412222
,,I44,39.765105556,-84.342961111
,,7OH3,40.352838611,-83.0510199999999
,,OH25,40.3060611110001,-83.090608333
,,3OH6,40.783333333,-84.3677777779999
,,OA14,40.4222222220001,-81.318055556
,,15OH,40.402566667,-81.337336111
,,2OH8,39.795338889,-83.223244444
,,6D7,41.2154444440001,-83.8708694439999
,,2OA4,39.9318000000001,-83.9075
,,8OH8,41.668110556,-80.6856349999999
,,13OI,40.5157131940001,-81.455958056
,,OA85,40.136458056,-81.993746667
,,OH59,39.6958880560001,-84.4485583329999
,,2OA7,38.850611111,-84.107375
FDY,KFDY,,41.0120277780001,-83.668611111
,,27OH,40.9467194440001,-83.679933333
,,89OH,41.017777778,-83.651388889
,,9OH7,40.961720556,-83.5952075
,,9OH8,40.9764425000001,-83.641598056
,,0OH3,39.2792236110001,-84.5646675
,,OH60,40.953661389,-84.273558889
,,4OH7,38.845822222,-82.2387666669999
,,03OI,41.420308333,-81.5995444439999
,,7D8,41.351165833,-81.099541389
,,7D9,41.777832222,-80.903979722
,,98OH,41.825053611,-80.883145833
GEO,KGEO,,38.8819455830001,-83.882736667
,,OH63,39.600056389,-84.416611389
,,OH64,39.5931133330001,-84.3438313889999
,,9OA6,39.530348056,-82.0333372219999
,,3OH8,40.3608333330001,-81.423333333
,,OH65,39.2394444440001,-84.100277778
,,OI40,39.202561389,-84.104655833
,,OH66,39.239169444,-84.174383333
,,1OA2,41.261223611,-81.991472222
,,OI36,39.6225000000001,-84.483055556
,,7OI5,41.5206055560001,-83.2752027779999
,,OI25,39.3653416670001,-83.354358611
,,16OI,40.1252777780001,-84.5825
,,OH35,39.428396944,-82.822673333
,,OI57,38.9270119440001,-83.988541944
HAO,KHAO,,39.36375,-84.521944444
,,OA15,39.4163694440001,-84.573161111
,,I67,39.259268611,-84.7743055559999
,,OH68,39.300055,-84.7499497219999
,,08OH,41.291722222,-80.5636838889999
JRO,KJRO,,38.9813602780001,-82.5778497219999
,,OI82,38.9121577780001,-82.724889444
,,OI52,39.6250605560001,-83.7832583329999
,,50OH,39.680352778,-83.744672222
,,5OI8,40.1937430560001,-82.6569777779999
,,89D,41.603181944,-82.685054167
,,1G3,41.151388889,-81.415111111
,,OH75,40.6458555560001,-83.5959972219999
,,14OH,40.668944444,-83.4435349999999
,,I95,40.6100925000001,-83.6442592779999
,,96OI,39.6953833330001,-84.1922777779999
,,OH80,39.4306144440001,-84.283271944
,,OH28,39.3666666670001,-83.6
,,R47,41.1031063890001,-84.051888611
,,OI31,41.709771667,-81.124820556
AOH,KAOH,,40.707477972,-84.0270780559999
,,OH83,40.735677778,-84.086891667
,,OH84,40.771162222,-84.106058611
,,94OH,40.7405527780001,-84.118302778
,,40OI,41.0616666670001,-81.983611111
,,21OH,41.035625,-82.0149
,,I71,39.6542347220001,-81.8031875
,,29OI,41.8169947220001,-81.068986667
,,4OH1,41.716994722,-81.106764444
,,OH03,41.792273333,-81.0581524999999
,,29OH,40.686449167,-81.3026105559999
,,5OH9,40.697194444,-81.1791666669999
,,OI60,40.754779167,-82.391553056
,,30OH,40.7570011110001,-82.550170556
,,31OH,40.7731122220001,-82.562671111
,,1OI0,40.8047783330001,-82.511280278
,,41OI,40.7528722220001,-82.529483333
,,32OH,40.761168056,-82.417943056
MFD,KMFD,,40.8214166670001,-82.516638889
,,48OI,40.7733900000001,-82.6018394439999
,,2OA5,40.1825000000001,-83.3509444439999
,,35OH,40.8186683330001,-81.523731111
,,OA06,40.8046166670001,-81.516597222
,,3OI8,41.5561000000001,-83.682086111
,,9OI1,41.600606944,-83.689658611
,,OI83,41.5190666670001,-81.4356999999999
,,1G5,41.1314444440001,-81.764888889
,,0OA2,41.1370138890001,-81.836719444
,,OH31,39.637908333,-84.247494444
,,3W9,41.6944444440001,-82.796555556
,,OA22,39.2532,-84.3419111109999
,,73OI,41.5744975000001,-81.0756525
,,1OI4,41.440886667,-81.443171389
,,OH58,39.3336711110001,-84.138823611
,,OA12,39.334444444,-84.0699999999999
,,4I9,40.5245230560001,-82.8500611109999
,,OI28,40.5839480560001,-82.679340278
,,OH96,39.033611111,-83.8861111109999
,,OA10,39.0086111110001,-83.909166667
,,OH04,40.398833333,-82.4489972219999
,,4I3,40.3289116670001,-82.526070556
,,6G4,40.3650622220001,-82.495718056
,,O74,40.524722222,-83.511666667
PHD,KPHD,,40.4701666670001,-81.419944444
,,42OH,41.1558900000001,-81.003981389
,,41N,41.2111675,-80.969257222
,,43OI,41.198663056,-83.7007675
,,3X5,41.7180000000001,-82.8211111109999
,,OA16,39.156111111,-84.781666667
,,OA19,40.8901000000001,-81.312136111
,,80OI,41.446741667,-81.538205556
,,46OH,41.1036688890001,-80.826471667
,,4OH3,40.9830555560001,-80.701111111
,,OI76,40.9844444440001,-80.6911111109999
,,OI43,41.403381111,-81.908193889
,,51OH,41.070328611,-84.086333333
,,21OI,39.128118333,-84.092711389
OXD,KOXD,,39.5022597220001,-84.784381389
,,61OI,39.5125833330001,-84.741933333
,,9OA2,39.582829444,-84.7627325
,,2G1,41.6670435,-81.197183361
,,OI69,41.7783797220001,-81.167044167
,,62OI,41.3822638890001,-81.7319388889999
,,9OA5,39.9617025000001,-82.5406591669999
,,83OI,39.9545080560001,-82.527380556
HOC,KHOC,,39.1887613330001,-83.538791528
,,OH69,39.2211750000001,-83.610753611
,,OI41,41.294,-81.1561944439999
,,OH92,39.9542336110001,-82.183198889
,,94OI,41.243389167,-81.415110278
,,10OH,41.4028277780001,-82.6290663889999
,,2OA3,41.409722222,-82.596666667
,,88D,41.4044944440001,-82.603147222
,,8OI9,39.099235278,-83.1165705559999
,,OH70,39.188948333,-84.329938611
,,95OI,39.2025591670001,-84.307438056
,,OH22,40.7611666670001,-81.779022222
,,2OH0,40.3455000000001,-82.9405
,,0OI6,41.83811,-80.643689444
,,17OH,41.2425519440001,-82.2701602779999
,,56OI,41.2056080560001,-82.331274444
,,18OH,41.2561633330001,-82.143762222
LHQ,KLHQ,,39.7556386110001,-82.6570963889999
,,4OA1,39.718166667,-82.577805556
,,OH78,39.9675522220001,-84.4088374999999
,,57OI,39.9967263890001,-83.8546527779999
,,I68,39.4621666670001,-84.251846944
UYF,KUYF,,39.9327222220001,-83.462
,,OA09,39.8932583330001,-83.452480556
