Count,Attributes
28,"('VOR/DME,', 'OH')"
28,"('PA..ROUTE', 'ZNY.')"
28,"('RWY', '11')"
28,"('10', 'FT')"
28,"('WESTMINSTER', '(EMI)')"
28,"('(EMI)', 'VORTAC,')"
28,"('ZDV', 'ROUTE')"
28,"('ZDV', 'ZLC.')"
28,"('93.337,', '93.339,')"
28,"('FROM', 'THE')"
28,"('REQUIREMENT', 'TO')"
28,"('FOR', 'THE')"
28,"('UAS', 'OPERATIONS')"
28,"('SN', 'PILES')"
28,"('PILES', 'OBS')"
28,"('BGM', 'RWY')"
28,"('APCH', 'INSTRUCTION')"
28,"('INSTRUCTION', 'TO')"
28,"('DEG', 'THEN')"
27,"('DALLAS,', 'TX.')"
27,"('TEMPORARY', 'CRANE,')"
27,"('FLIGHT', 'RESTRICTIONS.')"
27,"('RWY', '27L')"
27,"('THAT', 'THE')"
27,"('RWY', '26R')"
27,"('FIVE', 'DEPARTURE...')"
27,"('DELETE', 'NOTE:')"
27,"('MAIN', 'APN')"
27,"('DLY', '0000-2359')"
27,"('RWY', '12R')"
27,"('CL', 'MARKINGS')"
27,"('RWY', '01')"
27,"('ARE', 'NOT')"
27,"('AIRCRAFT', 'OPERATING')"
27,"('RWY', '08/26')"
27,"('RWY', '13')"
27,"('CODE', 'OF')"
27,"('OF', 'FEDERAL')"
27,"('AS', '75NM')"
27,"('75NM', 'RADIUS')"
27,"('SFO', 'RWY')"
27,"('REQUIREMENTS', 'IN')"
27,"('OPERATING', 'AN')"
27,"('OR', 'TRANSITING')"
27,"('TRANSITING', 'THE')"
27,"('AN', 'INABILITY')"
27,"('INABILITY', 'TO')"
27,"('TOWER', 'IS')"
27,"('...SPECIAL', 'SECURITY')"
27,"('CENTERLINE,', '2')"
27,"('A)', 'KROC')"
27,"('KROC', 'B)')"
27,"('E)', 'ROC')"
27,"('NORTH', 'EXTENDED')"
27,"('MBS', 'RWY')"
26,"('CA', 'DISREGARD')"
26,"('PROCEDURES', 'ORIG...')"
26,"('(310.0FT', 'AGL)')"
26,"('NM', 'MEA')"
26,"('RWY', '36,')"
26,"('ALBUQUERQUE', '(ABQ)')"
26,"('(ABQ)', 'VORTAC,')"
26,"('CAT', 'E')"
26,"('RWY', '18L')"
26,"('SUPPORT', 'OF')"
26,"('DME', 'UNUSABLE')"
26,"('CLIMBING', 'LEFT')"
26,"('G', 'AND')"
26,"('GA.', 'RNAV')"
26,"('E52,', 'AMA,')"
26,"('AS', '83NM')"
26,"('83NM', 'RADIUS')"
26,"('SETTING', 'NOT')"
26,"('WITH', 'ATC')"
26,"('SM', 'NOT')"
26,"('RWY', '16L')"
26,"('AIR', 'TRAFFIC')"
26,"('AMDT', '2A...')"
26,"('ACT', '10000FT')"
26,"('10000FT', 'UP')"
26,"('ARE', 'IN')"
26,"('UNUSABLE', 'AT')"
26,"('TRAVERSE', 'WAYS')"
26,"('WAYS', 'BEGINNING')"
26,"('1', 'FT')"
26,"('ZNY', 'ZBW.')"
26,"('AS', '61NM')"
26,"('61NM', 'RADIUS')"
26,"('PA', 'MEA')"
26,"('ST', 'LOUIS')"
26,"('VOR/DME,', 'UT')"
26,"('RIGHT', 'TURN')"
26,"('AS', '107NM')"
26,"('107NM', 'RADIUS')"
26,"('MODEL', 'AIRCRAFT')"
26,"('FEDERAL', 'REGULATIONS')"
26,"('PRESCRIBED', 'BY')"
26,"('THE', 'REQUIREMENT')"
26,"('LIGHT', 'POLES')"
26,"('SJC)', 'TO')"
26,"('VORTAC,', 'NY')"
26,"('VOR/DME,', 'MI')"
26,"('Q)', 'KZLC/QMNXX////000/999/4547N11109W005')"
26,"('KZLC/QMNXX////000/999/4547N11109W005', 'A)')"
26,"('ALB', 'TWY')"
26,"('A)', 'KBIL')"
26,"('KBIL', 'B)')"
26,"('NY..ROUTE', 'ZBW.')"
26,"('FICON', 'ICE')"
26,"('50', 'DIST/ALT')"
25,"('TURBINE', 'LGT')"
25,"('RWY', '09R')"
25,"('PHX', 'RWY')"
25,"('THAN', '118FT')"
25,"('AS', ""'NTL"")"
25,"(""'NTL"", 'DEFENSE')"
25,"('FOLLOWING', 'PROC')"
25,"('PROC', 'MAY')"
25,"('AS', 'SPECIFIED')"
25,"('A', 'PILOT')"
25,"('INCLUDING', 'IMPOSING')"
25,"('IMPOSING', 'CIVIL')"
25,"('CIVIL', 'PENALTIES')"
25,"('PENALTIES', 'AND')"
25,"('THE', 'SUSPENSION')"
25,"('SUSPENSION', 'OR')"
25,"('OR', 'REVOCATION')"
25,"('REVOCATION', 'OF')"
25,"('OF', 'AIRMEN')"
25,"('MAY', 'USE')"
25,"('USE', 'DEADLY')"
25,"('DEADLY', 'FORCE')"
25,"('FORCE', 'AGAINST')"
25,"('IF', 'IT')"
25,"('IS', 'DETERMINED')"
25,"('DETERMINED', 'THAT')"
25,"('POSES', 'AN')"
25,"('AN', 'IMMINENT')"
25,"('IMMINENT', 'SECURITY')"
25,"('SECURITY', 'THREAT.')"
25,"('READ:', 'FOR')"
25,"('CATS', 'RVR')"
25,"('VOR', 'RWY')"
25,"('AND', 'INCREASE')"
25,"('INCREASE', 'ALL')"
25,"('ALTERNATE', 'MINIMUMS')"
25,"('TO', '3000')"
25,"('WAY', 'BEGINNING')"
25,"('AIRCRAFT', 'OPERATIONS')"
25,"('AS', '115NM')"
25,"('115NM', 'RADIUS')"
25,"('FLIGHT', 'RESTRICTED')"
25,"('AIRCRAFT', 'THAT')"
25,"('TO', 'MAINTAIN')"
25,"('EXIT', 'THE')"
25,"('RADIO', 'COMMUNICATIONS')"
25,"('HTO', 'VOR')"
25,"('NM', 'BELOW')"
25,"('E)', 'BIL')"
25,"('Q)', 'KZLC/QMRXX////000/999/4636N11159W005')"
25,"('KZLC/QMRXX////000/999/4636N11159W005', 'A)')"
25,"('A)', 'KMSP')"
25,"('KMSP', 'B)')"
25,"('E)', 'MSP')"
25,"('Q)', 'KZLC/QMRXX////000/999/4547N11109W005')"
25,"('KZLC/QMRXX////000/999/4547N11109W005', 'A)')"
25,"('RST', 'RWY')"
24,"('RWY', '36R')"
24,"('TX.', 'ILS')"
24,"('IN', 'EFFECT')"
24,"('DIST:', 'RWY')"
24,"('OF', 'APCH')"
24,"('AS', '39NM')"
24,"('39NM', 'RADIUS')"
24,"('AP', 'RWY')"
24,"('B', 'CLSD')"
24,"('HIGH', 'INTST')"
24,"('RAPTOR', 'NORTH')"
24,"('AS', '375300N1170500W')"
24,"('375300N1170500W', 'TO')"
24,"('TO', '373300N1170500W')"
24,"('373300N1170500W', 'TO')"
24,"('TO', '372600N1170400W')"
24,"('372600N1170400W', 'TO')"
24,"('TO', '372200N1170000W')"
24,"('TO', '371200N1180000W')"
24,"('371200N1180000W', 'TO')"
24,"('TO', '373000N1180000W')"
24,"('373000N1180000W', 'TO')"
24,"('UNMANNED', 'ACFT')"
24,"('ARE', 'PROHIBITED:')"
24,"('PROHIBITED:', 'WI')"
24,"('TO', '10')"
24,"('VOR', 'AND')"
24,"('SPECIAL', 'AUTH')"
24,"('AUTH', 'CAT')"
24,"('(319.9FT', 'AGL)')"
24,"('ROUTE', 'ZLA.')"
24,"('392300N1144900W', 'TO')"
24,"('TO', '392300N1142700W')"
24,"('392300N1142700W', 'TO')"
24,"('TO', '392300N1140300W')"
24,"('392300N1140300W', 'TO')"
24,"('TO', '392300N1131900W')"
24,"('392300N1131900W', 'TO')"
24,"('TO', '390400N1131900W')"
24,"('390400N1131900W', 'TO')"
24,"('TO', '390100N1131900W')"
24,"('390100N1131900W', 'TO')"
24,"('TO', '381400N1161900W')"
24,"('381400N1161900W', 'TO')"
24,"('RAPTOR', 'SOUTH')"
24,"('AS', '372200N1170000W')"
24,"('TO', '365100N1163300W')"
24,"('365100N1163300W', 'TO')"
24,"('TO', '365100N1162700W')"
24,"('365100N1162700W', 'TO')"
24,"('TO', '364600N1162700W')"
24,"('364600N1162700W', 'TO')"
24,"('TO', '363000N1164700W')"
24,"('363000N1164700W', 'TO')"
24,"('TO', '363000N1165500W')"
24,"('363000N1165500W', 'TO')"
24,"('TRANSITION', 'NA')"
24,"('G', 'BTN')"
24,"('INCLUDE', 'AMA,')"
24,"('N', 'OF')"
24,"('WIP', 'GRASS')"
24,"('GRASS', 'CUTTING')"
24,"('REBROADCAST', '(ADS-R)')"
24,"('VOR', 'UNUSABLE')"
24,"('FLIGHT', 'RESTRICTIONS')"
24,"('10NM', 'RADIUS')"
24,"('1', '3/8')"
24,"('RWY', '16')"
24,"('NOT', 'AVAILABLE')"
24,"('PSN', 'SIGN')"
24,"('RWY', '12/30')"
24,"('RWY', '10/28')"
24,"('3', 'ODP')"
24,"('TERRAIN', 'BEGINNING')"
24,"('APRON', 'EAST')"
24,"('RWY', '06/24')"
24,"('RWY', '11/29')"
24,"('A', 'LINE')"
24,"('DA', 'TO')"
24,"('DEICE', 'PAD')"
24,"('CARMEL', '(CMK)')"
24,"('(CMK)', 'VOR/DME,')"
24,"('ZNY', 'NY..ROUTE')"
24,"('BELLAIRE', '(AIR)')"
24,"('(AIR)', 'VOR/DME,')"
24,"('MGW,', 'MPG,')"
24,"('MPG,', 'PKB,')"
24,"('ZLC', 'ROUTE')"
24,"('CLIMBING', 'RIGHT')"
24,"('AND', '49')"
24,"('CFR', 'SECTIONS')"
24,"('IN', '14')"
24,"('UNDER', 'VFR')"
24,"('ALL', 'PILOTS')"
24,"('VOR/DME,', 'PA')"
24,"('THE', 'NEW')"
24,"('HLN', 'TWY')"
24,"('Q)', 'KZLC/QMXXX////000/999/4547N11109W005')"
24,"('KZLC/QMXXX////000/999/4547N11109W005', 'A)')"
24,"('LNAV', 'MINIMA')"
23,"('RWY', '31,')"
23,"('CPDLC', 'AVBL')"
23,"('RWY', '13R')"
23,"('VIS', 'CATS')"
23,"('RWY', '31R')"
23,"('26', 'PAPI')"
23,"('VDP', 'NA.')"
23,"('SW', 'OF')"
23,"('RWY', '12R,')"
23,"('C', 'MDA')"
23,"('AND', 'COMPLY')"
23,"('OF', 'UNMANNED')"
23,"('MISSED', 'APPROACH:')"
23,"('RVR', 'U/S')"
23,"('AND', 'LNAV')"
23,"('RWY', '34')"
23,"('NOW', 'SSALR')"
23,"('ATC', 'ASSIGNED')"
23,"('CONTACT', 'WITH')"
23,"('IRREGULAR', 'SFC')"
23,"('AMDT', '3...')"
23,"('RWY', '4,')"
23,"('TO', 'RVR')"
23,"('RWY', '14/32')"
23,"('(110FT', 'AGL)')"
23,"('AS', '30NM')"
23,"('ICT', 'RWY')"
23,"('GUC', 'RWY')"
23,"('1/8IN', 'DRY')"
23,"('PROCEDURES', 'IN')"
23,"('RESTRICTED', 'ZONE')"
23,"('DC', 'FRZ,')"
23,"('TRAFFIC', 'CONTROL')"
23,"('A', 'DC')"
23,"('MAINTAIN', 'RADIO')"
23,"('RADIO', 'CONTACT')"
23,"('THE', 'DCA')"
23,"('DCA', 'VOR/DME')"
23,"('RWY', '19C')"
23,"('MSL.', 'LIGHT')"
23,"('GPS.', 'HTO')"
23,"('ZBW', 'NY..ROUTE')"
23,"('X', '250FT')"
23,"('MBS', 'TWY')"
23,"('READ:', '1060')"
23,"('1300', 'HDG')"
22,"('DAL', 'NAV')"
22,"('ZAB', 'NM..ROUTE')"
22,"('OF', '400647N0773032W.')"
22,"('400647N0773032W.', 'AP')"
22,"('AMDT', '1A...')"
22,"('PHOENIX,', 'AZ.')"
22,"('IF', 'IN')"
22,"('AND', '6')"
22,"('SAFETY', 'OR')"
22,"('THE', 'SYSTEM')"
22,"('AND', 'IS')"
22,"('RWY', '22,')"
22,"('APPROACH:', 'CLIMB')"
22,"('(310FT', 'AGL)')"
22,"('MAY', 'ALSO')"
22,"('LNAV', 'CATS')"
22,"('DAL', 'RWY')"
22,"('VOR', 'OUT')"
22,"('ALSF-2', 'NOW')"
22,"('1/4', 'SM.')"
22,"('WHEN', 'THE')"
22,"('INCLUDE', 'AZC,')"
22,"('BUILDING', 'BEGINNING')"
22,"('MSL.', 'NOTE:')"
22,"('CATS', 'VISIBILITY')"
22,"('SVC', 'TAR')"
22,"('TAR', 'U/S')"
22,"('FEET', 'AND')"
22,"('TO', 'RWY')"
22,"('AP', 'ABN')"
22,"('NY..ROUTE', 'ZNY')"
22,"('GUC', 'TWY')"
22,"('WASHINGTON', 'DULLES')"
22,"('LOUIS', 'LAMBERT')"
22,"('NJ', 'TO')"
22,"('LIGHT', 'POLE')"
22,"('RWY', '33,')"
22,"('93.339,', '93.341,')"
22,"('DC', 'SFRA/FRZ')"
22,"('TO', 'COMPLY')"
22,"('IS', 'WITHIN')"
22,"('SFRA', 'AND')"
22,"('DIRECT', 'ROUTE.')"
22,"('TRANSPONDER', 'CODE')"
22,"('5', 'OF')"
22,"('POTOMAC', 'TRACON')"
22,"('THE', 'TSA')"
22,"('UTC', '(0800')"
22,"('(0800', 'LOCAL')"
22,"('UTC', '(1700')"
22,"('(1700', 'LOCAL')"
22,"('ROUTE', 'ZNY.')"
22,"('PCT', 'WET,')"
22,"('GEG', 'RWY')"
22,"('A)', 'KMSO')"
22,"('KMSO', 'B)')"
22,"('E)', 'MSO')"
21,"('OBST', 'RIG')"
21,"('RIG', '(ASN')"
21,"('AS', '31NM')"
21,"('31NM', 'RADIUS')"
21,"('TERMINAL', 'RAMP')"
21,"('EXC', 'AS')"
21,"('FOR', 'A')"
21,"('WITH', 'APPLICABLE')"
21,"('APPLICABLE', 'AIRSPACE')"
21,"('AIRSPACE', 'RESTRICTIONS')"
21,"('ARE', 'WARNED')"
21,"('WARNED', 'THAT')"
21,"('THAT', 'PURSUANT')"
21,"('TAKE', 'SECURITY')"
21,"('SECURITY', 'ACTION')"
21,"('ACTION', 'THAT')"
21,"('THAT', 'RESULTS')"
21,"('RESULTS', 'IN')"
21,"('THE', 'INTERFERENCE,')"
21,"('INTERFERENCE,', 'DISRUPTION,')"
21,"('DISRUPTION,', 'SEIZURE,')"
21,"('SEIZURE,', 'DAMAGING,')"
21,"('DAMAGING,', 'OR')"
21,"('OR', 'DESTRUCTION')"
21,"('DESTRUCTION', 'OF')"
21,"('TO', 'POSE')"
21,"('POSE', 'A')"
21,"('A', 'CREDIBLE')"
21,"('CREDIBLE', 'SAFETY')"
21,"('OR', 'SECURITY')"
21,"('SECURITY', 'THREAT')"
21,"('THREAT', 'TO')"
21,"('PROTECTED', 'PERSONNEL,')"
21,"('OR', 'ASSETS.')"
21,"('DETAILS', 'ON')"
21,"('AMDT', '4...')"
21,"('RWY', '26L')"
21,"('AS', '113NM')"
21,"('113NM', 'RADIUS')"
21,"('ALSO', 'BE')"
21,"('AGAINST', 'A')"
21,"('ACTION,', 'INCLUDING')"
21,"('DEPARTURE', 'PROCEDURE')"
21,"('INTL,', 'SAN')"
21,"('1', '3/8.')"
21,"('(265.1FT', 'AGL)')"
21,"('PBN', 'REQUIREMENTS')"
21,"('TWY', 'A6')"
21,"('AGL)', 'LGTD')"
21,"('APRON', 'MAIN')"
21,"('SETTING', 'AND')"
21,"('AND', 'ARE')"
21,"('TWY', 'W')"
21,"('ONE', 'DEPARTURE...')"
21,"('VGSI', 'AND')"
21,"('30', 'PAPI')"
21,"('U/S', 'CANCELED')"
21,"('ACT', '100FT')"
21,"('MARKINGS', 'BTN')"
21,"('CHART', 'NOTE:')"
21,"('CA..TEMPORARY', 'FLIGHT')"
21,"('SIDE', 'NOT')"
21,"('RWY', '35,')"
21,"('(SA', 'CAT')"
21,"('5', 'FT')"
21,"('4', 'ODP')"
21,"('LAMBERT', 'INTL,')"
21,"('INTL,', 'ST')"
21,"('MEA', '4900.')"
21,"('SFRA,', 'INCLUDING')"
21,"('DC', 'FRZ.')"
21,"('PERSON', 'OPERATING')"
21,"('WHO', 'BECOMES')"
21,"('BECOMES', 'AWARE')"
21,"('CVG', 'RWY')"
21,"('OF', '7')"
21,"('WHEN', 'JYO')"
21,"('8', 'MA..AIRSPACE')"
21,"('CRANE', 'WITHIN')"
21,"('26', 'AND')"
21,"('Q)', 'KZBW/QMRXX/IV/NBO/A/000/999/4222N07100W005')"
21,"('KZBW/QMRXX/IV/NBO/A/000/999/4222N07100W005', 'A)')"
21,"('ZBW', 'AIRSPACE')"
20,"('RWY', '35C')"
20,"('LOW', 'INTST')"
20,"('COM', 'DOMESTIC')"
20,"('DOMESTIC', 'CPDLC')"
20,"('INOPERATIVE', 'ALS,')"
20,"('WHEN', 'ADVISED')"
20,"('K', 'BTN')"
20,"('SVC', 'TAR/SSR')"
20,"('TAR/SSR', 'U/S')"
20,"('RWY', '09L')"
20,"('TACAN', 'RWY')"
20,"('99.7,', 'SPECIAL')"
20,"('130I', 'AND')"
20,"('124N,', 'THE')"
20,"('SUPPORT', 'CENTER')"
20,"('CHANGES', 'TO')"
20,"('AS', '1NM')"
20,"('24', 'PAPI')"
20,"('AGL', 'EFFECTIVE')"
20,"('AS', '48NM')"
20,"('48NM', 'RADIUS')"
20,"('AMDT', '2B...')"
20,"('NA', 'BELOW')"
20,"('CATS', '1')"
20,"('UT', 'MEA')"
20,"('(200FT', 'AGL)')"
20,"('AS', '45NM')"
20,"('45NM', 'RADIUS')"
20,"('LOCAL', 'WEATHER')"
20,"('WEATHER', 'NOT')"
20,"('J', 'CLSD')"
20,"('ORIGIN', 'SFC-400FT')"
20,"('100LL', 'FUEL')"
20,"('MSL.', 'POLE,')"
20,"('OF', '380431N1141025W.')"
20,"('380431N1141025W.', 'AP')"
20,"('AS', '136NM')"
20,"('136NM', 'RADIUS')"
20,"('RWY', '24,')"
20,"('RWY', '6,')"
20,"('17', 'PAPI')"
20,"('ZLA', 'ROUTE')"
20,"('ADD', 'TAKEOFF')"
20,"('IN', 'EFFECT.')"
20,"('AREA', 'NOT')"
20,"('SIDE', 'OF')"
20,"('ALL', 'MDAS')"
20,"('RWY', '03/21')"
20,"('15', 'FT')"
20,"('INCLUDE', 'DEN,')"
20,"('AS', '51NM')"
20,"('51NM', 'RADIUS')"
20,"('FROM', 'ALS')"
20,"('ALS', 'VOR.')"
20,"('ALS', 'VOR')"
20,"('MSL.', 'TRANSMISSION')"
20,"('ROUTE', 'ZNY')"
20,"('VINSE,', 'PA')"
20,"('RWY', '20')"
20,"('LEWISTOWN', '(LWT)')"
20,"('(LWT)', 'VOR/DME,')"
20,"('VOR/DME,', 'MT')"
20,"('LWT', 'VOR')"
20,"('VERNAL', '(VEL)')"
20,"('(VEL)', 'VOR/DME,')"
20,"('VEL', 'VOR/DME')"
20,"('MT', 'TO')"
20,"('TO', 'DICKINSON')"
20,"('DICKINSON', '(DIK)')"
20,"('(DIK)', 'VORTAC,')"
20,"('VORTAC,', 'ND')"
20,"('ND', 'NA')"
20,"('GPS.', 'DIK')"
20,"('DIK', 'VOR')"
20,"('ZNY', 'ZDC.')"
20,"('PKB,', 'USW,')"
20,"('USW,', 'WAY,')"
20,"('DC', 'FLIGHT')"
20,"('VISUAL', 'FLIGHT')"
20,"('TO', 'OR')"
20,"('PART', '5')"
20,"('GPS.', 'EMI')"
20,"('VIA', 'THE')"
20,"('30MIN', 'PPR')"
20,"('MULTIPLE', 'CRANES')"
20,"('CRANES', 'WITHIN')"
20,"('THR', '26')"
20,"('Q)', 'KZLC/QMXXX////000/999/4636N11159W005')"
20,"('KZLC/QMXXX////000/999/4636N11159W005', 'A)')"
20,"('LOC/DME', 'MINIMA')"
20,"('APCH:', 'LPV')"
19,"('SVC', 'PCL')"
19,"('RWY', '27R')"
19,"('AS', '55NM')"
19,"('55NM', 'RADIUS')"
19,"('RWY', '31L')"
19,"('FORT', 'WORTH,')"
19,"('SWABR', 'ONE')"
19,"('MINIMUMS', 'RWY')"
19,"('RWY', '35R')"
19,"('E', 'OF')"
19,"('RTHL', 'U/S')"
19,"('ADVISED', 'BY')"
19,"('BY', 'ATCT')"
19,"('ATCT', 'THAT')"
19,"('THAT', 'THIS')"
19,"('THIS', 'CRANE')"
19,"('CRANE', 'IS')"
19,"('IS', 'DOWN.')"
19,"('RWY', '17L')"
19,"('INCLUDE', 'CXY,')"
19,"('AZ.', 'RNAV')"
19,"('DISCRETE', 'CODE')"
19,"('AT', 'ALL')"
19,"('DEEMED', 'TO')"
19,"('CENTER', '(SOSC),')"
19,"('(SOSC),', 'IS')"
19,"('202-267-8276', 'FOR')"
19,"('FAA', 'RECOMMENDS')"
19,"('RECOMMENDS', 'THAT')"
19,"('NOTAMS', 'FREQUENTLY')"
19,"('FREQUENTLY', 'FOR')"
19,"('FOR', 'POSSIBLE')"
19,"('POSSIBLE', 'CHANGES')"
19,"('TO', 'THIS')"
19,"('THIS', 'TFR')"
19,"('TFR', 'PRIOR')"
19,"('MAY', 'REVIEW')"
19,"('REVIEW', 'THE')"
19,"('TFR', 'DETAILS')"
19,"('THE', 'INTERNET')"
19,"('INTERNET', 'AT')"
19,"('AT', 'HTTPS://TFR.FAA.GOV/')"
19,"('HTTPS://TFR.FAA.GOV/', 'OR')"
19,"('HTTPS://WWW.1800WXBRIEF.COM.', 'IF')"
19,"('IF', 'QUESTIONS')"
19,"('QUESTIONS', 'REMAIN,')"
19,"('800-992-7433.', 'END')"
19,"('RWY', '28R,')"
19,"('AS', '143NM')"
19,"('143NM', 'RADIUS')"
19,"('OF', '402314N1180927W.')"
19,"('402314N1180927W.', 'AP')"
19,"('AS', '33NM')"
19,"('33NM', 'RADIUS')"
19,"('AR', 'TO')"
19,"('1NM', 'RADIUS')"
19,"(""AIRSPACE'."", 'PILOTS')"
19,"('PERSONNEL.', 'ANY')"
19,"('ANY', 'OF')"
19,"('FOLLOWING', 'ADDITIONAL')"
19,"('ADDITIONAL', 'ACTIONS')"
19,"('ACTIONS', 'MAY')"
19,"('BE', 'TAKEN')"
19,"('TAKEN', 'AGAINST')"
19,"('PILOT', 'WHO')"
19,"('WHO', 'DOES')"
19,"('RQMNTS', 'OR')"
19,"('OR', 'ANY')"
19,"('ANY', 'SPECIAL')"
19,"('SPECIAL', 'INSTRUCTIONS')"
19,"('INSTRUCTIONS', 'OR')"
19,"('OR', 'PROC')"
19,"('PROC', 'ANNOUNCED')"
19,"('ANNOUNCED', 'IN')"
19,"('THIS', 'NOTAM:')"
19,"('NOTAM:', 'A)')"
19,"('A)', 'THE')"
19,"('FAA', 'MAY')"
19,"('TAKE', 'ADMINISTRATIVE')"
19,"('ADMINISTRATIVE', 'ACTION,')"
19,"('AIRMEN', 'CERTIFICATES;')"
19,"('CERTIFICATES;', 'OR')"
19,"('OR', 'B)')"
19,"('B)', 'THE')"
19,"('MAY', 'PURSUE')"
19,"('PURSUE', 'CRIMINAL')"
19,"('CRIMINAL', 'CHARGES,')"
19,"('CHARGES,', 'INCLUDING')"
19,"('INCLUDING', 'CHARGES')"
19,"('CHARGES', 'UNDER')"
19,"('SECTION', '46307;')"
19,"('46307;', 'OR')"
19,"('OR', 'C)')"
19,"('C)', 'THE')"
19,"('AGAINST', 'THE')"
19,"('THE', 'AIRBORNE')"
19,"('AIRBORNE', 'ACFT,')"
19,"('ACFT,', 'IF')"
19,"('THE', 'ACFT')"
19,"('ACFT', 'POSES')"
19,"('THREAT.', 'PURSUANT')"
19,"('TEMPORARY', 'CRANES,')"
19,"('RWY', '9,')"
19,"('VORTAC', 'U/S')"
19,"('(260FT', 'AGL)')"
19,"('ILS', 'Z')"
19,"('32', 'PAPI')"
19,"('A', 'MDA')"
19,"('RAMP', 'AND')"
19,"('TWY', 'A3')"
19,"('AND', 'CIRCLING')"
19,"('FAA', 'CDN')"
19,"('ORIG...', 'TAKEOFF')"
19,"('COMPACTED', 'SN')"
19,"('C', '1')"
19,"('NOT', 'COINCIDENT')"
19,"('8', 'FT')"
19,"('(TIS-B)', 'SERVICES')"
19,"('IS', 'ILS')"
19,"('C', 'CLSD')"
19,"('RWY', '16/34')"
19,"('WID', 'OBS')"
19,"('A', 'MINIMUM')"
19,"('CENTERLINE,', '3')"
19,"('SFO,', 'OAK,')"
19,"('AVOIDANCE', 'ADZ')"
19,"('DULLES', 'INTL,')"
19,"('INTL,', 'WASHINGTON,')"
19,"('OF', '402744N0765239W.')"
19,"('402744N0765239W.', 'AP')"
19,"('MDT,', 'RVL,')"
19,"('A)', 'KSDF')"
19,"('KSDF', 'B)')"
19,"('E)', 'SDF')"
19,"('SPECIAL', 'FLIGHT')"
19,"('RULES', 'AREA')"
19,"('DIRECT', 'LATERAL')"
19,"('PATTERN', 'WORK')"
19,"('VORTAC,', 'PA')"
19,"('RADIAL', 'AT')"
19,"('PCT', '1/8IN')"
19,"('A)', 'KGRB')"
19,"('KGRB', 'B)')"
19,"('E)', 'GRB')"
19,"('LPV', 'MINIMA')"
19,"('LNAV/VNAV', 'MINIMA')"
18,"('TWO', 'DEPARTURE')"
18,"('FEET', 'PER')"
18,"('RWY', '13,')"
18,"('AS', '26NM')"
18,"('26NM', 'RADIUS')"
18,"('CAT', 'II/III')"
18,"('II/III', 'NA')"
18,"('DFW', 'TWY')"
18,"('TOWER', '(ASN')"
18,"('CATS.', 'VIS')"
18,"('TX.', 'TAKEOFF')"
18,"('OF', '345738N1010444W.')"
18,"('345738N1010444W.', 'AP')"
18,"('(499FT', 'AGL)')"
18,"('LBB', 'RWY')"
18,"('36,', 'AMDT')"
18,"('NM', 'MCA')"
18,"('NA.', 'TEMPORARY')"
18,"('EDGE', 'LGT')"
18,"('AVBL', 'ON')"
18,"('ON', 'KUSA')"
18,"('RESTRICTIONS.', 'NOVEMBER')"
18,"('AN', 'ACT')"
18,"('TO', 'PROTECTED')"
18,"('THE', 'CDN')"
18,"('RWY', '25,')"
18,"('REQUIRED', 'FOR')"
18,"('LBB', 'SVC')"
18,"('APPLICABLE', 'FEDERAL')"
18,"('(300FT', 'AGL)')"
18,"('IAP', 'DALLAS-FORT')"
18,"('ATLANTA', 'INTL,')"
18,"('INTL,', 'ATLANTA,')"
18,"('1', '3/4.')"
18,"('VOR/DME', 'RWY')"
18,"('AS', '20NM')"
18,"('20NM', 'RADIUS')"
18,"('PROFILE', 'NOTE:')"
18,"('II),', 'AMDT')"
18,"('AR', 'MEA')"
18,"('INT,', 'UT')"
18,"('PROHIBITED', 'WITHIN')"
18,"('OF', 'THIS')"
18,"('HND,', 'IFP,')"
18,"('C', '2.')"
18,"('DTA,', 'ELY,')"
18,"('GLIDEPATH', 'NOT')"
18,"('NOTE:', 'CIRCLING')"
18,"('AS', '47NM')"
18,"('47NM', 'RADIUS')"
18,"('HEL', 'OPS')"
18,"('VOR', 'R-241')"
18,"('R-241', 'UNUSABLE')"
18,"('100FT', 'UP')"
18,"('RWY', '04/22')"
18,"('SEVEN', 'DEPARTURE...')"
18,"('(315.0FT', 'AGL)')"
18,"('RWY', '21,')"
18,"('TO', 'CARMEL')"
18,"('GPS.', 'CMK')"
18,"('CMK', 'VOR')"
18,"('NY..ROUTE', 'ZNY.')"
18,"('OF', '415254N0993817W.')"
18,"('415254N0993817W.', 'AP')"
18,"('STL', 'NAV')"
18,"('DC', 'SPECIAL')"
18,"('93.341,', '93.343,')"
18,"('93.345,', 'AND')"
18,"('AND', '99.7,')"
18,"('99.7,', 'AND')"
18,"('NOTAM', 'MAY')"
18,"('OR', 'FROM,')"
18,"('FROM,', 'WITHIN,')"
18,"('WITHIN,', 'OR')"
18,"('MUST', 'IMMEDIATELY')"
18,"('PILOT', 'MAY')"
18,"('RETURN', 'TO')"
18,"('POINT', 'BY')"
18,"('SPECIFIED', 'IN')"
18,"('PART', '6')"
18,"('6', 'OF')"
18,"('PART', '7')"
18,"('7', 'OF')"
18,"('IS', 'AVAILABLE')"
18,"('NOTAM', 'ARE')"
18,"('SOUTH', 'MOA')"
18,"('CDC', 'RWY')"
18,"('ZNY', 'MA..AIRSPACE')"
18,"('ZNY', 'PA..ROUTE')"
18,"('4', 'FT')"
